7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
7.071067811865475727e-01,7.071067811865474617e-01,0.000000000000000000e+00
